epoch,sat,elevation_deg,azimuth_deg,c1w_m,c2w_m,code_l1_iono_m,phase_l1_iono_m,leveled_dual_l1_iono_m,klobuchar_l1_iono_m,diff_m
2025-01-01 11:37:00.000,G17,54.949871,337.999987,21251237.828,21251235.758,-3.200,-10.825,-2.723,8.577,-11.299
2025-01-01 11:37:00.000,G22,65.421219,320.994075,21002786.003,21002784.613,-2.149,-6.933,-2.497,7.848,-10.345
2025-01-01 11:38:00.000,G01,28.360430,41.863348,22927248.211,22927246.821,-2.149,-39.799,-1.388,12.166,-13.554
2025-01-01 11:38:00.000,G06,34.503689,238.051125,22359728.104,22359732.894,7.404,-41.612,8.277,12.452,-4.175
2025-01-01 11:38:00.000,G14,87.354290,212.506770,19916420.150,19916419.600,-0.850,-11.397,-0.540,7.289,-7.829
2025-01-01 11:38:00.000,G17,55.098958,338.715012,21245033.272,21245031.262,-3.107,-10.826,-2.723,8.534,-11.258
2025-01-01 11:38:00.000,G22,65.868744,320.728176,20986514.414,20986512.614,-2.782,-6.913,-2.476,7.803,-10.279
2025-01-01 11:39:00.000,G01,27.962888,41.948338,22961864.912,22961863.662,-1.932,-39.791,-1.380,12.205,-13.585
2025-01-01 11:39:00.000,G06,34.859342,238.469976,22332542.476,22332547.206,7.311,-41.728,8.161,12.332,-4.171
2025-01-01 11:39:00.000,G14,86.990402,205.016490,19916974.243,19916973.983,-0.402,-11.349,-0.492,7.270,-7.762
2025-01-01 11:39:00.000,G17,55.246992,339.433275,21238890.608,21238889.488,-1.731,-10.819,-2.717,8.493,-11.209
2025-01-01 11:39:00.000,G22,66.315959,320.444301,20970521.639,20970520.169,-2.272,-6.892,-2.456,7.758,-10.213
2025-01-01 11:40:00.000,G01,27.566497,42.036394,22996562.962,22996561.552,-2.179,-39.777,-1.366,12.243,-13.609
2025-01-01 11:40:00.000,G06,35.213790,238.893225,22305613.825,22305619.035,8.053,-41.836,8.053,12.213,-4.159
2025-01-01 11:40:00.000,G14,86.584691,199.242387,19917937.098,19917936.558,-0.835,-11.299,-0.442,7.251,-7.693
2025-01-01 11:40:00.000,G17,55.393956,340.154810,21232807.144,21232805.114,-3.138,-10.807,-2.705,8.451,-11.156
2025-01-01 11:40:00.000,G22,66.762766,320.141477,20954805.977,20954804.357,-2.504,-6.866,-2.429,7.714,-10.143
2025-01-01 11:41:00.000,G01,27.171266,42.127471,23031339.480,23031338.840,-0.989,-39.779,-1.368,12.281,-13.649
2025-01-01 11:41:00.000,G06,35.567005,239.320909,22278945.037,22278950.227,8.022,-41.953,7.936,12.095,-4.159
2025-01-01 11:41:00.000,G14,86.150158,194.753407,19919310.950,19919310.360,-0.912,-11.247,-0.390,7.233,-7.623
2025-01-01 11:41:00.000,G17,55.539830,340.879652,21226781.806,21226780.206,-2.473,-10.801,-2.698,8.410,-11.108
2025-01-01 11:41:00.000,G22,67.209062,319.818659,20939370.822,20939369.852,-1.499,-6.832,-2.396,7.671,-10.067
2025-01-01 11:42:00.000,G01,26.777200,42.221525,23066191.165,23066190.335,-1.283,-39.775,-1.364,12.318,-13.682
2025-01-01 11:42:00.000,G06,35.918958,239.753068,22252535.238,22252540.598,8.285,-42.060,7.829,11.980,-4.151
2025-01-01 11:42:00.000,G14,85.695352,191.214437,19921094.831,19921094.611,-0.340,-11.189,-0.332,7.215,-7.547
2025-01-01 11:42:00.000,G17,55.684597,341.607837,21220814.971,21220812.921,-3.169,-10.781,-2.678,8.369,-11.047
2025-01-01 11:42:00.000,G22,67.654734,319.474726,20924218.758,20924217.428,-2.056,-6.811,-2.374,7.628,-10.003
2025-01-01 11:43:00.000,G01,26.384308,42.318514,23101115.637,23101114.537,-1.700,-39.769,-1.358,12.354,-13.712
2025-01-01 11:43:00.000,G06,36.269620,240.189740,22226387.563,22226392.583,7.760,-42.157,7.732,11.865,-4.134
2025-01-01 11:43:00.000,G14,85.225922,188.381376,19923292.042,19923291.772,-0.417,-11.132,-0.276,7.197,-7.473
2025-01-01 11:43:00.000,G17,55.828235,342.339398,21214907.249,21214906.019,-1.901,-10.772,-2.670,8.328,-10.998
2025-01-01 11:43:00.000,G22,68.099662,319.108473,20909354.094,20909352.494,-2.473,-6.774,-2.337,7.587,-9.924
2025-01-01 11:44:00.000,G01,25.992596,42.418397,23136107.944,23136105.884,-3.184,-39.776,-1.365,12.389,-13.754
2025-01-01 11:44:00.000,G06,36.618963,240.630965,22200499.938,22200505.128,8.022,-42.251,7.638,11.753,-4.115
2025-01-01 11:44:00.000,G14,84.745663,186.079603,19925901.536,19925901.736,0.309,-11.070,-0.213,7.180,-7.393
2025-01-01 11:44:00.000,G17,55.970725,343.074372,21209058.468,21209056.438,-3.138,-10.754,-2.652,8.287,-10.939
2025-01-01 11:44:00.000,G22,68.543714,318.718602,20894775.856,20894774.736,-1.731,-6.737,-2.301,7.546,-9.846
2025-01-01 11:45:00.000,G01,25.602069,42.521135,23171166.681,23171165.401,-1.979,-39.790,-1.379,12.424,-13.803
2025-01-01 11:45:00.000,G06,36.966956,241.076783,22174877.285,22174882.545,8.131,-42.326,7.562,11.642,-4.079
2025-01-01 11:45:00.000,G14,84.257187,184.183948,19928926.982,19928927.412,0.665,-11.004,-0.147,7.163,-7.310
2025-01-01 11:45:00.000,G17,56.112044,343.812792,21203270.493,21203268.883,-2.489,-10.735,-2.633,8.247,-10.880
2025-01-01 11:45:00.000,G22,68.986751,318.303722,20880492.374,20880491.284,-1.685,-6.711,-2.275,7.506,-9.780
2025-01-01 11:46:00.000,G01,25.212733,42.626687,23206288.085,23206286.445,-2.535,-39.797,-1.386,12.458,-13.844
2025-01-01 11:46:00.000,G06,37.313570,241.527234,22149517.710,22149522.390,7.234,-42.406,7.483,11.533,-4.050
2025-01-01 11:46:00.000,G14,83.762334,182.603709,19932366.931,19932367.331,0.618,-10.936,-0.079,7.147,-7.226
2025-01-01 11:46:00.000,G17,56.252171,344.554692,21197541.845,21197539.675,-3.354,-10.717,-2.615,8.207,-10.822
2025-01-01 11:46:00.000,G22,69.428621,317.862330,20866502.957,20866501.607,-2.087,-6.669,-2.232,7.466,-9.698
2025-01-01 11:47:00.000,G01,24.824594,42.735017,23241468.782,23241467.072,-2.643,-39.805,-1.394,12.490,-13.885
2025-01-01 11:47:00.000,G06,37.658776,241.982358,22124422.485,22124426.805,6.678,-42.472,7.417,11.425,-4.007
2025-01-01 11:47:00.000,G14,83.262433,181.272207,19936223.740,19936224.270,0.819,-10.862,-0.005,7.130,-7.135
2025-01-01 11:47:00.000,G17,56.391084,345.300106,21191874.093,21191872.323,-2.736,-10.691,-2.588,8.167,-10.755
2025-01-01 11:47:00.000,G22,69.869159,317.392811,20852811.837,20852810.547,-1.994,-6.630,-2.194,7.428,-9.622
2025-01-01 11:48:00.000,G01,24.437657,42.846086,23276704.762,23276702.792,-3.045,-39.818,-1.407,12.522,-13.930
2025-01-01 11:48:00.000,G06,38.002542,242.442195,22099590.047,22099594.437,6.786,-42.535,7.354,11.318,-3.965
2025-01-01 11:48:00.000,G14,82.758463,180.139666,19940494.999,19940495.429,0.665,-10.787,0.070,7.115,-7.045
2025-01-01 11:48:00.000,G17,56.528758,346.049067,21186264.912,21186263.202,-2.643,-10.664,-2.562,8.128,-10.690
2025-01-01 11:48:00.000,G22,70.308189,316.893421,20839418.813,20839417.133,-2.597,-6.593,-2.157,7.390,-9.546
2025-01-01 11:49:00.000,G01,24.051927,42.959861,23311995.558,23311992.948,-4.034,-39.823,-1.412,12.553,-13.965
2025-01-01 11:49:00.000,G06,38.344837,242.906788,22075026.858,22075031.178,6.678,-42.601,7.288,11.213,-3.925
2025-01-01 11:49:00.000,G14,82.251164,179.168354,19945186.987,19945186.707,-0.433,-10.710,0.146,7.099,-6.953
2025-01-01 11:49:00.000,G17,56.665169,346.801608,21180719.562,21180717.692,-2.891,-10.640,-2.538,8.088,-10.626
2025-01-01 11:49:00.000,G22,70.745518,316.362284,20826331.710,20826330.190,-2.350,-6.551,-2.115,7.352,-9.467
2025-01-01 11:50:00.000,G01,23.667408,43.076305,23347342.541,23347339.791,-4.251,-39.837,-1.426,12.583,-14.009
2025-01-01 11:50:00.000,G06,38.685632,243.376176,22050734.778,22050739.408,7.157,-42.658,7.230,11.110,-3.879
2025-01-01 11:50:00.000,G14,81.741102,178.329247,19950301.715,19950301.355,-0.556,-10.634,0.223,7.084,-6.861
2025-01-01 11:50:00.000,G17,56.800292,347.557761,21175241.205,21175239.355,-2.860,-10.617,-2.515,8.049,-10.564
2025-01-01 11:50:00.000,G22,71.180936,315.797374,20813555.810,20813554.200,-2.489,-6.508,-2.071,7.316,-9.387
2025-01-01 11:51:00.000,G01,23.284105,43.195384,23382734.081,23382731.731,-3.632,-39.870,-1.459,12.612,-14.071
2025-01-01 11:51:00.000,G06,39.024894,243.850401,22026707.450,22026711.990,7.018,-42.713,7.176,11.008,-3.832
2025-01-01 11:51:00.000,G14,81.228721,177.599713,19955832.470,19955832.440,-0.046,-10.557,0.299,7.070,-6.770
2025-01-01 11:51:00.000,G17,56.934102,348.317557,21169821.622,21169820.242,-2.133,-10.594,-2.492,8.010,-10.502
2025-01-01 11:51:00.000,G22,71.614215,315.196507,20801085.873,20801084.323,-2.396,-6.460,-2.024,7.280,-9.304
2025-01-01 11:52:00.000,G01,22.902022,43.317066,23418169.146,23418167.306,-2.844,-39.891,-1.480,12.639,-14.119
2025-01-01 11:52:00.000,G06,39.362591,244.329505,22002946.387,22002950.977,7.095,-42.766,7.123,10.907,-3.785
2025-01-01 11:52:00.000,G14,80.714371,176.961880,19961780.461,19961780.421,-0.062,-10.477,0.379,7.055,-6.676
2025-01-01 11:52:00.000,G17,57.066573,349.081028,21164463.560,21164461.530,-3.138,-10.575,-2.473,7.972,-10.445
2025-01-01 11:52:00.000,G22,72.045109,314.557327,20788925.378,20788923.938,-2.226,-6.410,-1.974,7.245,-9.219
2025-01-01 11:53:00.000,G01,22.521163,43.441318,23453649.242,23453647.202,-3.153,-39.911,-1.500,12.666,-14.166
2025-01-01 11:53:00.000,G06,39.698693,244.813528,21979456.953,21979461.263,6.662,-42.815,7.074,10.808,-3.735
2025-01-01 11:53:00.000,G14,80.198338,176.401468,19968151.222,19968151.182,-0.062,-10.391,0.465,7.042,-6.576
2025-01-01 11:53:00.000,G17,57.197676,349.848204,21159171.314,21159169.634,-2.597,-10.552,-2.450,7.933,-10.383
2025-01-01 11:53:00.000,G22,72.473346,313.877294,20777081.985,20777080.985,-1.546,-6.355,-1.918,7.210,-9.129
2025-01-01 11:54:00.000,G01,22.141530,43.568108,23489169.199,23489167.369,-2.829,-39.933,-1.522,12.691,-14.213
2025-01-01 11:54:00.000,G06,40.033166,245.302513,21956237.359,21956242.259,7.574,-42.859,7.030,10.711,-3.680
2025-01-01 11:54:00.000,G14,79.680853,175.906942,19974942.324,19974942.734,0.634,-10.297,0.559,7.028,-6.469
2025-01-01 11:54:00.000,G17,57.327384,350.619112,21153943.240,21153941.540,-2.628,-10.534,-2.431,7.895,-10.326
2025-01-01 11:54:00.000,G22,72.898632,313.153669,20765556.569,20765554.669,-2.937,-6.299,-1.863,7.176,-9.039
2025-01-01 11:55:00.000,G01,21.763129,43.697406,23524721.355,23524721.155,-0.309,-39.944,-1.533,12.715,-14.248
2025-01-01 11:55:00.000,G06,40.365978,245.796502,21933286.366,21933291.506,7.945,-42.901,6.988,10.614,-3.626
2025-01-01 11:55:00.000,G14,79.162109,175.468894,19982152.992,19982153.992,1.546,-10.203,0.654,7.016,-6.362
2025-01-01 11:55:00.000,G17,57.455668,351.393782,21148779.668,21148777.988,-2.597,-10.516,-2.414,7.857,-10.271
2025-01-01 11:55:00.000,G22,73.320645,312.383503,20754349.366,20754348.686,-1.051,-6.246,-1.810,7.143,-8.953
2025-01-01 11:56:00.000,G01,21.385961,43.829183,23560310.007,23560309.077,-1.438,-39.955,-1.544,12.737,-14.281
2025-01-01 11:56:00.000,G06,40.697097,246.295535,21910605.051,21910609.811,7.358,-42.942,6.947,10.519,-3.572
2025-01-01 11:56:00.000,G14,78.642268,175.079578,19989784.004,19989785.294,1.994,-10.104,0.753,7.003,-6.251
2025-01-01 11:56:00.000,G17,57.582499,352.172240,21143679.913,21143678.343,-2.427,-10.494,-2.391,7.819,-10.211
2025-01-01 11:56:00.000,G22,73.739032,311.563620,20743464.339,20743462.959,-2.133,-6.196,-1.760,7.110,-8.870
2025-01-01 11:57:00.000,G01,21.010029,43.963408,23595928.966,23595927.326,-2.535,-39.981,-1.570,12.759,-14.329
2025-01-01 11:57:00.000,G06,41.026488,246.799656,21888194.309,21888199.089,7.389,-42.976,6.913,10.426,-3.513
2025-01-01 11:57:00.000,G14,78.121468,174.732564,19997836.202,19997837.152,1.468,-10.004,0.853,6.991,-6.138
2025-01-01 11:57:00.000,G17,57.707847,352.954513,21138646.664,21138644.624,-3.153,-10.470,-2.368,7.782,-10.150
2025-01-01 11:57:00.000,G22,74.153406,310.690608,20732903.684,20732903.144,-0.835,-6.145,-1.709,7.078,-8.787
2025-01-01 11:58:00.000,G01,20.635337,44.100053,23631574.105,23631572.635,-2.272,-39.990,-1.579,12.778,-14.357
2025-01-01 11:58:00.000,G06,41.354119,247.308906,21866053.201,21866058.151,7.651,-43.001,6.888,10.333,-3.445
2025-01-01 11:58:00.000,G14,77.599827,174.422471,20006307.593,20006308.633,1.608,-9.896,0.960,6.980,-6.019
2025-01-01 11:58:00.000,G17,57.831680,353.740623,21133678.161,21133676.691,-2.272,-10.444,-2.341,7.744,-10.086
2025-01-01 11:58:00.000,G22,74.563345,309.760805,20722669.459,20722667.959,-2.319,-6.087,-1.651,7.047,-8.697
2025-01-01 11:59:00.000,G01,20.261886,44.239092,23667246.595,23667246.225,-0.572,-40.006,-1.595,12.797,-14.392
2025-01-01 11:59:00.000,G06,41.679956,247.823325,21844186.377,21844190.267,6.013,-43.025,6.864,10.242,-3.378
2025-01-01 11:59:00.000,G14,77.077447,174.144765,20015201.987,20015202.687,1.082,-9.793,1.064,6.969,-5.905
2025-01-01 11:59:00.000,G17,57.953967,354.530596,21128779.034,21128777.274,-2.720,-10.426,-2.324,7.707,-10.031
2025-01-01 11:59:00.000,G22,74.968384,308.770291,20712766.347,20712764.797,-2.396,-6.036,-1.599,7.016,-8.615
2025-01-01 12:00:00.000,G01,19.889679,44.380495,23702938.362,23702939.672,2.025,-40.025,-1.614,12.813,-14.427
2025-01-01 12:00:00.000,G06,42.003964,248.342958,21822588.024,21822592.594,7.064,-43.050,6.838,10.153,-3.314
2025-01-01 12:00:00.000,G14,76.554420,173.895600,20024514.995,20024515.405,0.634,-9.686,1.171,6.958,-5.787
2025-01-01 12:00:00.000,G17,58.074674,355.324442,21123945.505,21123943.975,-2.365,-10.396,-2.293,7.671,-9.964
2025-01-01 12:00:00.000,G22,75.368014,307.714882,20703193.443,20703192.503,-1.453,-5.976,-1.539,6.985,-8.525
2025-01-01 12:01:00.000,G01,19.518717,44.524238,23738652.683,23738652.493,-0.294,-40.039,-1.628,12.829,-14.456
2025-01-01 12:01:00.000,G06,42.326109,248.867843,21801261.893,21801266.273,6.770,-43.074,6.815,10.064,-3.249
2025-01-01 12:01:00.000,G14,76.030824,173.671690,20034248.007,20034248.277,0.417,-9.576,1.280,6.949,-5.668
2025-01-01 12:01:00.000,G17,58.193770,356.122202,21119180.114,21119178.764,-2.087,-10.374,-2.271,7.634,-9.905
2025-01-01 12:01:00.000,G22,75.761676,306.590131,20693954.050,20693952.930,-1.731,-5.918,-1.482,6.955,-8.437
2025-01-01 12:02:00.000,G01,19.149003,44.670294,23774380.008,23774380.108,0.155,-40.036,-1.625,12.842,-14.467
2025-01-01 12:02:00.000,G06,42.646358,249.398024,21780206.198,21780210.478,6.616,-43.101,6.787,9.977,-3.189
2025-01-01 12:02:00.000,G14,75.506733,173.470216,20044399.715,20044400.365,1.005,-9.462,1.395,6.939,-5.544
2025-01-01 12:02:00.000,G17,58.311220,356.923883,21114483.311,21114481.781,-2.365,-10.352,-2.250,7.598,-9.848
2025-01-01 12:02:00.000,G22,76.148756,305.391332,20685051.006,20685049.866,-1.762,-5.859,-1.423,6.926,-8.349
2025-01-01 12:03:00.000,G01,18.780538,44.818639,23810121.797,23810121.067,-1.128,-40.049,-1.638,12.854,-14.492
2025-01-01 12:03:00.000,G06,42.964674,249.933541,21759420.130,21759424.940,7.435,-43.132,6.757,9.891,-3.134
2025-01-01 12:03:00.000,G14,74.982209,173.288744,20054969.150,20054970.110,1.484,-9.344,1.513,6.930,-5.417
2025-01-01 12:03:00.000,G17,58.426989,357.729502,21109853.789,21109852.029,-2.720,-10.324,-2.221,7.561,-9.783
2025-01-01 12:03:00.000,G22,76.528580,304.113536,20676483.766,20676482.906,-1.329,-5.797,-1.360,6.897,-8.257
2025-01-01 12:04:00.000,G01,18.413324,44.969246,23845876.515,23845874.605,-2.952,-40.041,-1.631,12.864,-14.494
2025-01-01 12:04:00.000,G06,43.281022,250.474434,21738907.156,21738912.276,7.914,-43.161,6.728,9.806,-3.078
2025-01-01 12:04:00.000,G14,74.457313,173.125161,20065958.478,20065959.878,2.164,-9.216,1.640,6.922,-5.282
2025-01-01 12:04:00.000,G17,58.541042,358.539075,21105295.116,21105293.886,-1.901,-10.297,-2.195,7.525,-9.720
2025-01-01 12:04:00.000,G22,76.900412,302.751577,20668258.706,20668257.866,-1.298,-5.735,-1.299,6.869,-8.168
2025-01-01 12:05:00.000,G01,18.047362,45.122093,23881635.684,23881634.774,-1.407,-40.036,-1.625,12.872,-14.497
2025-01-01 12:05:00.000,G06,43.595367,251.020745,21718663.665,21718668.155,6.940,-43.187,6.702,9.723,-3.020
2025-01-01 12:05:00.000,G14,73.932097,172.977626,20077364.672,20077365.982,2.025,-9.085,1.771,6.914,-5.143
2025-01-01 12:05:00.000,G17,58.653343,359.352613,21100805.709,21100804.379,-2.056,-10.263,-2.161,7.490,-9.651
2025-01-01 12:05:00.000,G22,77.263442,301.300121,20660374.158,20660372.828,-2.056,-5.674,-1.237,6.841,-8.078
2025-01-01 12:06:00.000,G01,17.682652,45.277156,23917404.620,23917403.110,-2.334,-40.006,-1.595,12.878,-14.473
2025-01-01 12:06:00.000,G06,43.907674,251.572513,21698692.311,21698696.711,6.801,-43.214,6.675,9.640,-2.965
2025-01-01 12:06:00.000,G14,73.406612,172.844525,20089188.908,20089190.278,2.118,-8.955,1.902,6.907,-5.005
2025-01-01 12:06:00.000,G17,58.763854,0.170127,21096388.741,21096386.851,-2.921,-10.230,-2.127,7.454,-9.582
2025-01-01 12:06:00.000,G22,77.616788,299.753725,20652834.432,20652833.442,-1.530,-5.619,-1.183,6.813,-7.996
2025-01-01 12:07:00.000,G01,17.319196,45.434412,23953175.013,23953173.423,-2.458,-39.983,-1.572,12.883,-14.454
2025-01-01 12:07:00.000,G06,44.217906,252.129778,21678992.521,21678997.081,7.049,-43.246,6.643,9.559,-2.916
2025-01-01 12:07:00.000,G14,72.880903,172.724441,20101430.420,20101431.910,2.303,-8.833,2.024,6.901,-4.877
2025-01-01 12:07:00.000,G17,58.872538,0.991625,21092043.063,21092042.313,-1.159,-10.194,-2.092,7.419,-9.511
2025-01-01 12:07:00.000,G22,77.959487,298.106926,20645642.149,20645641.089,-1.638,-5.560,-1.124,6.786,-7.910
2025-01-01 12:08:00.000,G01,16.956995,45.593838,23988947.098,23988945.368,-2.674,-39.968,-1.558,12.885,-14.442
2025-01-01 12:08:00.000,G06,44.526027,252.692579,21659563.748,21659568.268,6.987,-43.281,6.608,9.479,-2.871
2025-01-01 12:08:00.000,G14,72.355014,172.616122,20114087.989,20114089.429,2.226,-8.708,2.148,6.895,-4.746
2025-01-01 12:08:00.000,G17,58.979357,1.817113,21087771.661,21087770.341,-2.040,-10.160,-2.058,7.384,-9.441
2025-01-01 12:08:00.000,G22,78.290496,296.354363,20638798.272,20638797.182,-1.685,-5.506,-1.069,6.760,-7.829
2025-01-01 12:09:00.000,G01,16.596048,45.755412,24024723.723,24024723.473,-0.386,-39.960,-1.549,12.885,-14.434
2025-01-01 12:09:00.000,G06,44.832000,253.260955,21640411.562,21640415.972,6.817,-43.310,6.579,9.400,-2.821
2025-01-01 12:09:00.000,G14,71.828985,172.518459,20127166.069,20127167.599,2.365,-8.588,2.269,6.890,-4.621
2025-01-01 12:09:00.000,G17,59.084272,2.646595,21083579.991,21083578.511,-2.288,-10.125,-2.023,7.349,-9.372
2025-01-01 12:09:00.000,G22,78.608683,294.490930,20632310.319,20632309.439,-1.360,-5.440,-1.003,6.734,-7.737
2025-01-01 12:10:00.000,G01,16.236357,45.919114,24060501.920,24060500.490,-2.210,-39.936,-1.525,12.883,-14.408
2025-01-01 12:10:00.000,G06,45.135789,253.834943,21621537.868,21621541.748,5.997,-43.342,6.547,9.322,-2.775
2025-01-01 12:10:00.000,G14,71.302854,172.430465,20140665.818,20140667.268,2.241,-8.459,2.398,6.885,-4.487
2025-01-01 12:10:00.000,G17,59.187244,3.480070,21079469.512,21079468.082,-2.210,-10.085,-1.983,7.314,-9.297
2025-01-01 12:10:00.000,G22,78.912833,292.511972,20626181.613,20626181.203,-0.634,-5.378,-0.941,6.708,-7.649
2025-01-01 12:11:00.000,G01,15.877922,46.084921,24096272.655,24096272.215,-0.680,-39.893,-1.482,12.879,-14.361
2025-01-01 12:11:00.000,G06,45.437356,254.414582,21602932.878,21602937.038,6.430,-43.365,6.523,9.245,-2.722
2025-01-01 12:11:00.000,G14,70.776659,172.351260,20154577.350,20154579.150,2.782,-8.324,2.533,6.881,-4.348
2025-01-01 12:11:00.000,G17,59.288231,4.317536,21075433.451,21075432.091,-2.102,-10.050,-1.947,7.280,-9.227
2025-01-01 12:11:00.000,G22,79.201649,290.413521,20620406.610,20620406.260,-0.541,-5.314,-0.877,6.683,-7.560
2025-01-01 12:12:00.000,G01,15.520742,46.252813,24132043.398,24132041.118,-3.524,-39.866,-1.455,12.872,-14.327
2025-01-01 12:12:00.000,G06,45.736665,254.999907,21584606.156,21584610.316,6.430,-43.391,6.498,9.170,-2.672
2025-01-01 12:12:00.000,G14,70.250432,172.280057,20168909.911,20168911.311,2.164,-8.197,2.659,6.877,-4.218
2025-01-01 12:12:00.000,G17,59.387194,5.158989,21071481.575,21071480.405,-1.809,-10.006,-1.904,7.246,-9.149
2025-01-01 12:12:00.000,G22,79.473757,288.192578,20614995.231,20614994.511,-1.113,-5.254,-0.817,6.658,-7.475
2025-01-01 12:13:00.000,G01,15.164818,46.422770,24167807.060,24167805.210,-2.860,-39.857,-1.446,12.863,-14.309
2025-01-01 12:13:00.000,G06,46.033678,255.590954,21566553.039,21566557.489,6.878,-43.422,6.467,9.095,-2.628
2025-01-01 12:13:00.000,G14,69.724207,172.216149,20183657.722,20183658.852,1.747,-8.073,2.783,6.874,-4.091
2025-01-01 12:13:00.000,G17,59.484090,6.004420,21067610.946,21067609.516,-2.210,-9.965,-1.863,7.211,-9.074
2025-01-01 12:13:00.000,G22,79.727719,285.847439,20609945.736,20609945.436,-0.464,-5.202,-0.766,6.633,-7.399
2025-01-01 12:14:00.000,G06,46.328357,256.187759,21548772.520,21548777.510,7.713,-43.438,6.451,9.022,-2.571
2025-01-01 12:14:00.000,G14,69.198017,172.158899,20198818.767,20198819.927,1.793,-7.945,2.912,6.872,-3.961
2025-01-01 12:14:00.000,G17,59.578878,6.853818,21063821.805,21063820.575,-1.901,-9.931,-1.828,7.178,-9.006
2025-01-01 12:14:00.000,G22,79.962045,283.378040,20605258.651,20605258.361,-0.448,-5.142,-0.706,6.609,-7.315
2025-01-01 12:15:00.000,G06,46.620664,256.790354,21531269.107,21531274.027,7.605,-43.460,6.429,8.949,-2.520
2025-01-01 12:15:00.000,G14,68.671890,172.107733,20214395.829,20214397.589,2.720,-7.809,3.047,6.871,-3.823
2025-01-01 12:15:00.000,G17,59.671515,7.707168,21060119.950,21060118.750,-1.855,-9.901,-1.799,7.144,-8.943
2025-01-01 12:15:00.000,G22,80.175221,280.786324,20600940.867,20600940.467,-0.618,-5.084,-0.647,6.585,-7.232
2025-01-01 12:16:00.000,G06,46.910562,257.398773,21514036.515,21514041.075,7.049,-43.487,6.402,8.877,-2.475
2025-01-01 12:16:00.000,G14,68.145858,172.062131,20230381.853,20230384.673,4.359,-7.679,3.178,6.870,-3.692
2025-01-01 12:16:00.000,G17,59.761958,8.564453,21056499.457,21056498.627,-1.283,-9.868,-1.766,7.111,-8.876
2025-01-01 12:16:00.000,G22,80.365735,278.076586,20596987.801,20596987.491,-0.479,-5.029,-0.592,6.562,-7.154
2025-01-01 12:17:00.000,G06,47.198011,258.013047,21497081.330,21497085.590,6.585,-43.509,6.380,8.807,-2.427
2025-01-01 12:17:00.000,G14,67.619948,172.021621,20246783.529,20246786.139,4.034,-7.545,3.312,6.870,-3.558
2025-01-01 12:17:00.000,G17,59.850163,9.425650,21052970.052,21052968.662,-2.149,-9.835,-1.733,7.077,-8.810
2025-01-01 12:17:00.000,G22,80.532110,275.255774,20593407.392,20593407.272,-0.185,-4.974,-0.537,6.539,-7.076
2025-01-01 12:18:00.000,G06,47.482975,258.633207,21480396.040,21480400.410,6.755,-43.529,6.360,8.737,-2.378
2025-01-01 12:18:00.000,G14,67.094187,171.985775,20263592.522,20263595.242,4.204,-7.396,3.461,6.870,-3.409
2025-01-01 12:18:00.000,G17,59.936087,10.290734,21049525.011,21049524.231,-1.206,-9.807,-1.705,7.044,-8.749
2025-01-01 12:18:00.000,G22,80.672951,272.333683,20590195.907,20590195.397,-0.788,-4.912,-0.476,6.516,-6.992
2025-01-01 12:19:00.000,G06,47.765414,259.259282,21463984.306,21463988.576,6.600,-43.546,6.342,8.669,-2.326
2025-01-01 12:19:00.000,G14,66.568604,171.954203,20280811.570,20280813.620,3.169,-7.243,3.613,6.871,-3.258
2025-01-01 12:19:00.000,G17,60.019685,11.159677,21046169.736,21046168.946,-1.221,-9.779,-1.676,7.011,-8.688
2025-01-01 12:19:00.000,G22,80.786984,269.323031,20587357.854,20587357.564,-0.448,-4.846,-0.409,6.494,-6.903
2025-01-01 12:20:00.000,G06,48.045289,259.891300,21447846.535,21447850.895,6.739,-43.560,6.328,8.601,-2.273
2025-01-01 12:20:00.000,G14,66.043223,171.926546,20298439.574,20298441.514,2.999,-7.089,3.767,6.873,-3.106
2025-01-01 12:20:00.000,G17,60.100912,12.032445,21042906.134,21042905.374,-1.175,-9.751,-1.648,6.979,-8.627
2025-01-01 12:20:00.000,G22,80.873102,266.239341,20584895.887,20584895.617,-0.417,-4.775,-0.338,6.471,-6.810
2025-01-01 12:21:00.000,G06,48.322563,260.529286,21431982.044,21431985.684,5.626,-43.570,6.319,8.534,-2.215
2025-01-01 12:21:00.000,G14,65.518071,171.902478,20316473.617,20316475.147,2.365,-6.925,3.931,6.876,-2.945
2025-01-01 12:21:00.000,G17,60.179722,12.909002,21039735.050,21039733.760,-1.994,-9.724,-1.621,6.946,-8.568
2025-01-01 12:21:00.000,G22,80.930415,263.100639,20582810.399,20582809.949,-0.696,-4.707,-0.270,6.450,-6.720
2025-01-01 12:22:00.000,G06,48.597195,261.173266,21416389.990,21416393.900,6.044,-43.584,6.305,8.468,-2.163
2025-01-01 12:22:00.000,G14,64.993171,171.881700,20334913.415,20334915.715,3.555,-6.754,4.102,6.879,-2.777
2025-01-01 12:22:00.000,G17,60.256070,13.789306,21036657.920,21036656.470,-2.241,-9.702,-1.599,6.914,-8.514
2025-01-01 12:22:00.000,G22,80.958282,259.926935,20581103.930,20581103.840,-0.139,-4.638,-0.202,6.428,-6.630
2025-01-01 12:23:00.000,G06,48.869148,261.823262,21401069.531,21401073.681,6.415,-43.598,6.291,8.403,-2.113
