epoch,sat_count,dual_count,mean_elevation_deg,mean_iono_model_m,mean_dual_iono_m,mean_trop_m,mean_clock_bias_ns,mean_relativity_ns,mean_tgd_ns
2025-01-01 08:06:00.000,7,7,34.410885,17.843832,13.633133,5.177362,-20450.618209,-5.793553,-4.856182
2025-01-01 08:07:00.000,7,7,34.515897,17.833213,13.620412,5.205744,-20449.937062,-5.800857,-4.856182
2025-01-01 08:08:00.000,7,7,34.620488,17.823658,13.607210,5.236071,-20449.255915,-5.807696,-4.856182
2025-01-01 08:09:00.000,7,7,34.724598,17.815157,13.605101,5.268395,-20448.574768,-5.814071,-4.856182
2025-01-01 08:10:00.000,6,5,43.949899,15.383292,13.286703,4.112980,13132.810962,-4.134372,-5.898376
2025-01-01 08:11:00.000,7,7,34.931123,17.801269,13.598724,5.339275,-20447.212474,-5.825424,-4.856182
2025-01-01 08:12:00.000,7,7,35.033407,17.795859,13.592145,5.377964,-20446.531327,-5.830403,-4.856182
2025-01-01 08:13:00.000,7,6,39.841177,17.125077,12.013570,5.458215,92905.610471,-2.992048,-6.186643
2025-01-01 08:14:00.000,7,6,40.113009,17.057411,11.978477,5.413829,92906.285771,-3.032472,-6.186643
2025-01-01 08:15:00.000,7,6,40.382791,16.990950,11.943989,5.372963,92906.961072,-3.072619,-6.186643
2025-01-01 08:16:00.000,7,6,40.650408,16.925686,11.921837,5.335483,92907.636372,-3.112488,-6.186643
2025-01-01 08:17:00.000,7,6,40.915744,16.861610,11.905917,5.301272,92908.311673,-3.152075,-6.186643
2025-01-01 08:18:00.000,7,6,41.178679,16.798711,11.891565,5.270232,92908.986973,-3.191378,-6.186643
2025-01-01 08:19:00.000,7,6,41.439091,16.736982,11.884986,5.242279,92909.662274,-3.230394,-6.186643
2025-01-01 08:20:00.000,7,6,39.441308,16.880384,12.613351,5.275853,159424.791353,-12.125004,-3.991382
2025-01-01 08:21:00.000,7,6,39.606275,16.830529,12.625037,5.256582,159425.531942,-12.190833,-3.991382
2025-01-01 08:22:00.000,7,6,39.770142,16.781792,12.635492,5.240229,159426.272531,-12.255688,-3.991382
2025-01-01 08:23:00.000,7,6,39.932844,16.734162,12.658784,5.226760,159427.013120,-12.319566,-3.991382
2025-01-01 08:24:00.000,7,6,40.094319,16.687629,12.689353,5.216158,159427.753709,-12.382461,-3.991382
2025-01-01 08:25:00.000,7,6,40.254502,16.642182,12.725351,5.208413,159428.494298,-12.444369,-3.991382
2025-01-01 08:26:00.000,7,6,40.413329,16.597811,12.764190,5.203530,159429.234887,-12.505285,-3.991382
2025-01-01 08:27:00.000,7,6,40.570736,16.554503,12.813163,5.201524,159429.975476,-12.565205,-3.991382
2025-01-01 08:28:00.000,7,5,40.726657,16.512248,7.027428,5.202423,159430.716065,-12.624126,-3.991382
2025-01-01 08:29:00.000,7,5,40.881026,16.471035,6.904469,5.206266,159431.456654,-12.682042,-3.991382
2025-01-01 08:30:00.000,7,5,41.033780,16.430850,6.786575,5.213106,159432.197243,-12.738949,-3.991382
2025-01-01 08:31:00.000,6,5,45.517448,14.943612,6.669431,4.574178,90748.837940,-16.027645,-3.337239
2025-01-01 08:32:00.000,6,5,45.643962,14.929677,6.551654,4.616830,90749.628064,-16.105754,-3.337239
2025-01-01 08:33:00.000,6,5,45.768194,14.916800,6.437399,4.662345,90750.418188,-16.182589,-3.337239
2025-01-01 08:34:00.000,7,4,44.957521,15.943999,6.051900,5.175160,92919.791779,-3.779504,-6.186643
2025-01-01 08:35:00.000,7,5,41.771059,16.244933,6.221761,5.295095,159435.900188,-13.008222,-3.991382
2025-01-01 08:36:00.000,7,5,41.912777,16.210661,6.113766,5.321844,159436.640777,-13.058997,-3.991382
2025-01-01 08:37:00.000,6,5,47.425370,14.268708,6.008046,3.909215,100841.782780,-14.086157,-4.811833
2025-01-01 08:38:00.000,6,5,47.633248,14.206113,5.901305,3.880502,100842.492187,-14.144531,-4.811833
2025-01-01 08:39:00.000,7,5,35.835087,17.513388,7.512972,5.598376,138020.565696,-13.075379,-3.924859
2025-01-01 08:40:00.000,7,5,36.000078,17.452544,7.416366,5.575495,138021.017845,-13.111208,-3.924859
2025-01-01 08:41:00.000,7,6,36.164588,17.392610,8.798882,5.555778,138021.469994,-13.146013,-3.924859
2025-01-01 08:42:00.000,7,6,36.328556,17.333574,8.663999,5.539192,138021.922143,-13.179794,-3.924859
2025-01-01 08:43:00.000,7,6,36.491923,17.275420,8.531746,5.525720,138022.374292,-13.212548,-3.924859
2025-01-01 08:44:00.000,7,5,40.468612,16.790382,8.648812,5.390220,71506.805736,-3.922121,-6.120120
2025-01-01 08:45:00.000,7,5,40.665428,16.724985,8.493423,5.380074,71507.192596,-3.942210,-6.120120
2025-01-01 08:46:00.000,7,6,40.859091,16.660472,8.537895,5.373053,71507.579457,-3.961984,-6.120120
2025-01-01 08:47:00.000,7,6,37.138072,17.051345,8.381159,5.503073,138024.182889,-13.333249,-3.924859
2025-01-01 08:48:00.000,7,6,37.297426,16.997384,8.236929,5.505376,138024.635038,-13.360837,-3.924859
2025-01-01 08:49:00.000,7,6,41.420875,16.472108,8.100846,5.371196,71508.740038,-4.019399,-6.120120
2025-01-01 08:50:00.000,7,6,41.601640,16.411002,7.954450,5.377207,71509.126899,-4.037900,-6.120120
2025-01-01 08:51:00.000,7,6,41.779108,16.350714,7.819921,5.386690,71509.513759,-4.056081,-6.120120
2025-01-01 08:52:00.000,7,7,37.923722,16.789289,7.639187,5.548537,138026.443634,-13.460788,-3.924859
2025-01-01 08:53:00.000,7,7,38.077073,16.739118,7.526954,5.568390,138026.895783,-13.483169,-3.924859
2025-01-01 08:54:00.000,7,7,38.228942,16.689653,7.406826,5.592174,138027.347932,-13.504504,-3.924859
2025-01-01 08:55:00.000,6,6,41.568519,15.667798,6.517623,5.348945,78670.862204,-10.882334,-2.793968
2025-01-01 08:56:00.000,5,5,48.066570,13.805986,5.562447,3.685027,101125.522016,-7.149590,-3.725290
2025-01-01 08:57:00.000,6,6,43.534204,15.153873,6.185128,4.229812,166633.194274,-10.881321,-4.889444
2025-01-01 08:58:00.000,6,6,43.754027,15.084821,6.076040,4.199614,166633.717233,-10.894588,-4.889444
2025-01-01 08:59:00.000,6,6,43.971247,15.016820,6.030746,4.170497,166634.240193,-10.907010,-4.889444
2025-01-01 09:00:00.000,6,6,44.185717,14.949859,5.918771,4.142425,166634.893514,-10.918514,-4.889444
2025-01-01 09:01:00.000,6,6,44.397284,14.883926,5.817901,4.115364,166635.462329,-10.929237,-4.889444
2025-01-01 09:02:00.000,6,6,44.605791,14.819010,5.718179,4.089282,166635.984151,-10.939133,-4.889444
2025-01-01 09:03:00.000,6,6,44.811073,14.755099,5.620203,4.064150,166636.505974,-10.948183,-4.889444
2025-01-01 09:04:00.000,6,6,45.012963,14.692183,5.520163,4.039940,166637.027797,-10.956387,-4.889444
2025-01-01 09:05:00.000,6,6,45.211290,14.630248,5.436345,4.016624,166637.549620,-10.963745,-4.889444
2025-01-01 09:06:00.000,5,5,49.998678,13.334534,4.749839,3.541674,101134.006699,-7.147127,-3.725290
2025-01-01 09:07:00.000,6,6,45.596551,14.509282,5.512104,3.972577,166638.593265,-10.975920,-4.889444
2025-01-01 09:08:00.000,6,6,45.783126,14.450227,5.374043,3.951799,166639.115088,-10.980738,-4.889444
2025-01-01 09:09:00.000,5,5,50.499493,13.210486,4.529715,3.510264,101136.490985,-7.135599,-3.725290
2025-01-01 09:10:00.000,6,6,46.143264,14.334917,5.335840,3.912630,166640.158733,-10.987834,-4.889444
2025-01-01 09:11:00.000,6,6,46.316467,14.278640,5.291955,3.894198,166640.680556,-10.990113,-4.889444
2025-01-01 09:12:00.000,6,6,46.484858,14.223268,5.245892,3.876512,166641.202379,-10.991547,-4.889444
2025-01-01 09:13:00.000,5,5,51.094012,13.056655,4.249511,3.475981,101139.803366,-7.112542,-3.725290
2025-01-01 09:14:00.000,6,6,46.806525,14.115195,5.130929,3.843306,166642.246024,-10.991878,-4.889444
2025-01-01 09:15:00.000,6,6,51.680557,13.281862,4.515257,3.565595,89038.209614,-0.123342,-7.450581
2025-01-01 09:16:00.000,6,6,51.813185,13.223146,4.441969,3.546438,89038.655267,-0.135174,-7.450581
2025-01-01 09:17:00.000,6,6,51.939318,13.165473,4.367021,3.527904,89039.100919,-0.147003,-7.450581
2025-01-01 09:18:00.000,5,5,57.309910,11.921276,3.305389,3.114556,8018.199751,5.916853,-6.798655
2025-01-01 09:19:00.000,5,4,51.803013,12.849324,3.157895,3.440011,101144.771937,-7.061598,-3.725290
2025-01-01 09:20:00.000,5,5,57.463396,11.841848,3.202844,3.094860,8019.673133,5.896972,-6.798655
2025-01-01 09:21:00.000,6,6,52.377307,12.945129,3.850796,3.459724,89040.883530,-0.194282,-7.450581
2025-01-01 09:22:00.000,6,6,52.469879,12.892606,3.788467,3.444105,89041.329182,-0.206091,-7.450581
2025-01-01 09:23:00.000,6,6,52.555612,12.841100,3.733652,3.429033,89041.774835,-0.217895,-7.450581
2025-01-01 09:24:00.000,6,6,52.634495,12.790607,3.682820,3.414499,89042.220487,-0.229694,-7.450581
2025-01-01 09:25:00.000,6,6,52.706528,12.741124,3.634300,3.400493,89042.666140,-0.241488,-7.450581
2025-01-01 09:26:00.000,6,6,52.771725,12.692645,3.584057,3.387004,89043.111792,-0.253275,-7.450581
2025-01-01 09:27:00.000,6,6,52.830113,12.645170,3.534812,3.374024,89043.557444,-0.265057,-7.450581
2025-01-01 09:28:00.000,6,6,52.881728,12.598693,3.486165,3.361544,89044.003097,-0.276832,-7.450581
2025-01-01 09:29:00.000,6,6,52.926616,12.553214,3.438195,3.349557,89044.448749,-0.288600,-7.450581
2025-01-01 09:30:00.000,6,6,52.964833,12.508727,3.392412,3.338055,89044.894402,-0.300361,-7.450581
2025-01-01 09:31:00.000,6,6,52.996441,12.465232,3.348347,3.327031,89045.340054,-0.312115,-7.450581
2025-01-01 09:32:00.000,6,6,53.021512,12.422726,3.304336,3.316477,89045.785706,-0.323862,-7.450581
2025-01-01 09:33:00.000,6,6,53.040122,12.381207,3.261389,3.306388,89046.231359,-0.335600,-7.450581
2025-01-01 09:34:00.000,6,6,53.052356,12.340672,3.221045,3.296757,89046.677011,-0.347330,-7.450581
2025-01-01 09:35:00.000,6,6,53.058301,12.301121,3.183388,3.287579,89047.122664,-0.359052,-7.450581
2025-01-01 09:36:00.000,6,6,53.058050,12.262551,3.145378,3.278848,89047.568316,-0.370764,-7.450581
2025-01-01 09:37:00.000,6,6,53.051703,12.224960,3.108525,3.270560,89048.013968,-0.382467,-7.450581
2025-01-01 09:38:00.000,6,6,53.039360,12.188349,3.074874,3.262709,89048.459621,-0.394161,-7.450581
2025-01-01 09:39:00.000,6,6,53.021128,12.152715,3.043638,3.255292,89048.905273,-0.405844,-7.450581
2025-01-01 09:40:00.000,6,6,52.997118,12.118057,3.013558,3.248303,89049.350925,-0.417517,-7.450581
2025-01-01 09:41:00.000,6,6,52.967442,12.084374,2.984256,3.241741,89049.796577,-0.429179,-7.450581
2025-01-01 09:42:00.000,6,6,52.932217,12.051667,2.955513,3.235601,89050.242230,-0.440830,-7.450581
2025-01-01 09:43:00.000,6,6,52.891564,12.019933,2.926637,3.229880,89050.687882,-0.452470,-7.450581
2025-01-01 09:44:00.000,6,6,52.845606,11.989172,2.897846,3.224574,89051.133534,-0.464097,-7.450581
2025-01-01 09:45:00.000,6,6,52.794470,11.959384,2.868831,3.219683,89051.579187,-0.475713,-7.450581
2025-01-01 09:46:00.000,6,6,52.738284,11.930569,2.845870,3.215203,89052.024839,-0.487315,-7.450581
2025-01-01 09:47:00.000,6,6,52.677179,11.902725,2.821838,3.211132,89052.470491,-0.498905,-7.450581
2025-01-01 09:48:00.000,6,5,47.181558,13.319040,2.056565,3.787629,115548.435974,-7.060049,-9.934107
2025-01-01 09:49:00.000,6,5,47.180408,13.264187,2.024450,3.768521,115548.777034,-7.033913,-9.934107
2025-01-01 09:50:00.000,6,5,47.176305,13.210347,1.996924,3.750183,115549.118095,-7.007270,-9.934107
2025-01-01 09:51:00.000,6,5,47.169374,13.157520,1.963000,3.732598,115549.459155,-6.980123,-9.934107
2025-01-01 09:52:00.000,6,5,47.159740,13.105706,1.939698,3.715749,115549.800215,-6.952473,-9.934107
2025-01-01 09:53:00.000,6,5,47.147529,13.054907,1.914705,3.699621,115550.141275,-6.924325,-9.934107
2025-01-01 09:54:00.000,6,5,47.132863,13.005121,1.891383,3.684200,115550.482335,-6.895679,-9.934107
2025-01-01 09:55:00.000,6,5,47.115865,12.956349,1.868844,3.669474,115550.823396,-6.866539,-9.934107
2025-01-01 09:56:00.000,6,5,47.096655,12.908590,1.856125,3.655429,115551.164456,-6.836907,-9.934107
2025-01-01 09:57:00.000,6,5,47.075353,12.861846,1.838152,3.642054,115551.505516,-6.806786,-9.934107
2025-01-01 09:58:00.000,6,5,47.052075,12.816114,1.825461,3.629339,115551.846576,-6.776179,-9.934107
2025-01-01 09:59:00.000,6,5,47.026935,12.771395,1.812592,3.617274,115552.187636,-6.745088,-9.934107
2025-01-01 10:00:00.000,6,5,47.000045,12.727687,1.803411,3.605850,115552.528697,-6.713517,-9.934107
2025-01-01 10:01:00.000,6,5,46.971514,12.684991,1.797559,3.595058,115552.869757,-6.681467,-9.934107
2025-01-01 10:02:00.000,6,5,46.941447,12.643305,1.793852,3.584891,115553.210817,-6.648942,-9.934107
2025-01-01 10:03:00.000,6,5,46.909948,12.602627,1.791419,3.575342,115553.551877,-6.615945,-9.934107
2025-01-01 10:04:00.000,6,5,46.877117,12.562957,1.793865,3.566404,115553.892937,-6.582478,-9.934107
2025-01-01 10:05:00.000,6,5,46.843049,12.524293,1.797623,3.558073,115554.233997,-6.548544,-9.934107
2025-01-01 10:06:00.000,6,5,46.807840,12.486633,1.805387,3.550342,115554.575058,-6.514146,-9.934107
2025-01-01 10:07:00.000,6,5,46.771578,12.449976,1.817145,3.543208,115554.916118,-6.479287,-9.934107
2025-01-01 10:08:00.000,6,5,46.734352,12.414318,1.831081,3.536667,115555.257178,-6.443970,-9.934107
2025-01-01 10:09:00.000,6,5,46.696245,12.379659,1.848502,3.530716,115555.598238,-6.408198,-9.934107
2025-01-01 10:10:00.000,6,5,46.657337,12.345994,1.868140,3.525352,115555.939298,-6.371974,-9.934107
2025-01-01 10:11:00.000,6,5,46.617707,12.313322,1.890490,3.520573,115556.280358,-6.335300,-9.934107
2025-01-01 10:12:00.000,7,7,48.142112,11.748300,2.335310,3.341645,90556.266581,-8.858882,-7.849719
2025-01-01 10:13:00.000,7,7,47.961511,11.754888,2.360572,3.352756,90556.664160,-8.849587,-7.849719
2025-01-01 10:14:00.000,7,7,47.779632,11.762337,2.388694,3.364385,90557.061738,-8.839655,-7.849719
2025-01-01 10:15:00.000,7,7,47.596554,11.770641,2.427445,3.376541,90557.459317,-8.829089,-7.849719
2025-01-01 10:16:00.000,7,7,47.412355,11.779795,2.468545,3.389234,90557.856896,-8.817890,-7.849719
2025-01-01 10:17:00.000,8,7,44.538287,12.369348,2.512494,3.665215,158888.421632,-6.144424,-6.693881
2025-01-01 10:18:00.000,7,7,47.040891,11.800620,2.560864,3.416268,90558.652053,-8.793595,-7.849719
2025-01-01 10:19:00.000,7,7,46.853769,11.812277,2.613148,3.430631,90559.049632,-8.780503,-7.849719
2025-01-01 10:20:00.000,8,7,44.170803,12.346984,2.674801,3.679214,158889.644333,-6.122128,-6.693881
2025-01-01 10:21:00.000,8,7,44.046757,12.341329,2.736210,3.685327,158890.051900,-6.113838,-6.693881
2025-01-01 10:22:00.000,8,7,43.922016,12.336563,2.808190,3.692171,158890.459467,-6.105119,-6.693881
2025-01-01 10:23:00.000,8,7,43.796627,12.332679,2.889593,3.699752,158890.867034,-6.095974,-6.693881
2025-01-01 10:24:00.000,7,6,45.906898,11.882692,3.665586,3.511404,90561.037524,-8.705658,-7.849719
2025-01-01 10:25:00.000,7,6,45.715701,11.899140,3.788415,3.529447,90561.435103,-8.688823,-7.849719
2025-01-01 10:26:00.000,7,6,45.524029,11.916356,3.922379,3.548154,90561.832682,-8.671370,-7.849719
2025-01-01 10:27:00.000,7,6,45.331937,11.934328,4.065138,3.567543,90562.230260,-8.653301,-7.849719
2025-01-01 10:28:00.000,7,6,45.139475,11.953048,4.221163,3.587632,90562.627839,-8.634617,-7.849719
2025-01-01 10:29:00.000,7,6,44.946693,11.972505,4.383855,3.608440,90563.025417,-8.615320,-7.849719
2025-01-01 10:30:00.000,7,6,44.753640,11.992688,4.555803,3.629986,90563.422996,-8.595412,-7.849719
2025-01-01 10:31:00.000,7,6,44.560361,12.013585,4.735813,3.652292,90563.820574,-8.574894,-7.849719
2025-01-01 10:32:00.000,7,6,44.366901,12.035186,4.928464,3.675379,90564.218153,-8.553770,-7.849719
2025-01-01 10:33:00.000,7,6,44.173304,12.057479,5.123204,3.699271,90564.615731,-8.532040,-7.849719
2025-01-01 10:34:00.000,7,6,43.979611,12.080451,5.319916,3.723993,90565.013310,-8.509706,-7.849719
2025-01-01 10:35:00.000,7,6,43.785863,12.104091,5.517578,3.749571,90565.410888,-8.486772,-7.849719
2025-01-01 10:36:00.000,7,6,43.592098,12.128386,5.707963,3.776032,90565.808467,-8.463237,-7.849719
2025-01-01 10:37:00.000,7,5,43.398354,12.153322,0.526389,3.803405,90566.206045,-8.439106,-7.849719
2025-01-01 10:38:00.000,8,5,39.286502,13.572331,0.512708,4.805527,68363.724481,-7.614469,-6.402843
2025-01-01 10:39:00.000,8,5,39.165443,13.564390,0.506690,4.785953,68363.865167,-7.600638,-6.402843
2025-01-01 10:40:00.000,8,5,39.044495,13.557262,0.503391,4.770050,68364.005853,-7.586270,-6.402843
2025-01-01 10:41:00.000,8,5,38.923685,13.550937,0.499699,4.757605,68364.146540,-7.571365,-6.402843
2025-01-01 10:42:00.000,8,5,38.803039,13.545402,0.494317,4.748432,68364.287226,-7.555925,-6.402843
2025-01-01 10:43:00.000,7,4,40.797945,13.241658,-1.825350,4.603129,86619.778335,-4.572590,-7.982765
2025-01-01 10:44:00.000,7,4,40.822572,13.205431,-1.852399,4.580446,86619.833878,-4.539398,-7.982765
2025-01-01 10:45:00.000,7,4,40.847719,13.170183,-1.881167,4.560686,86619.889421,-4.505890,-7.982765
2025-01-01 10:46:00.000,7,4,40.873398,13.135902,-1.909917,4.543721,86619.944964,-4.472071,-7.982765
2025-01-01 10:47:00.000,7,4,40.899618,13.102580,-1.936004,4.529444,86620.000507,-4.437942,-7.982765
2025-01-01 10:48:00.000,8,5,38.083919,13.528053,0.549544,4.754765,68365.131345,-7.452131,-6.402843
2025-01-01 10:49:00.000,8,4,37.965060,13.527675,1.709006,4.765222,68365.272031,-7.432985,-6.402843
2025-01-01 10:50:00.000,8,4,37.846536,13.527974,1.725414,4.778221,68365.412717,-7.413316,-6.402843
2025-01-01 10:51:00.000,8,4,37.728365,13.528936,1.742301,4.793741,68365.553404,-7.393125,-6.402843
2025-01-01 10:52:00.000,8,4,37.610565,13.530543,1.766284,4.811768,68365.694090,-7.372412,-6.402843
2025-01-01 10:53:00.000,8,5,37.493152,13.532779,8.220938,4.832303,68365.834776,-7.351181,-6.402843
2025-01-01 10:54:00.000,8,5,37.376140,13.535626,7.965082,4.855356,68365.975463,-7.329432,-6.402843
2025-01-01 10:55:00.000,8,5,37.259544,13.539067,7.716489,4.880949,68366.116149,-7.307168,-6.402843
2025-01-01 10:56:00.000,8,5,37.143379,13.543084,7.480615,4.909115,68366.256836,-7.284389,-6.402843
2025-01-01 10:57:00.000,8,5,37.027656,13.547657,7.256976,4.939898,68366.397522,-7.261097,-6.402843
2025-01-01 10:58:00.000,8,4,40.846724,12.671631,5.737760,4.449627,155445.431125,-2.230807,-6.810296
2025-01-01 10:59:00.000,8,4,40.907657,12.641467,5.430938,4.459723,155445.539411,-2.206341,-6.810296
2025-01-01 11:00:00.000,8,4,39.165958,13.008696,5.138473,4.601353,135579.437959,-0.094074,-4.947651
2025-01-01 11:01:00.000,8,4,39.127760,12.999621,4.846815,4.623457,135579.670903,-0.117093,-4.947651
2025-01-01 11:02:00.000,7,4,39.075377,13.207226,4.566410,4.772019,63916.846403,-1.614287,-5.854028
2025-01-01 11:03:00.000,6,3,33.200563,14.049561,6.237289,5.192127,-20697.626063,-3.740282,-5.510325
2025-01-01 11:04:00.000,6,3,33.028434,14.058852,5.905717,5.235932,-20697.531705,-3.753206,-5.510325
2025-01-01 11:05:00.000,6,3,32.856650,14.068824,5.598951,5.283296,-20697.437346,-3.765873,-5.510325
2025-01-01 11:06:00.000,6,3,32.685224,14.079459,5.312362,5.334400,-20697.342987,-3.778282,-5.510325
2025-01-01 11:07:00.000,6,4,35.849330,13.382276,3.225920,5.145362,5789.909008,-6.122994,-7.993852
2025-01-01 11:08:00.000,6,5,35.812578,13.368699,9.611538,5.193844,5789.898775,-6.069703,-7.993852
2025-01-01 11:09:00.000,7,5,36.490379,13.015039,9.443606,5.019570,95994.800438,-3.775911,-6.652304
2025-01-01 11:10:00.000,7,5,36.489680,12.994855,9.279573,5.066556,95994.859879,-3.740404,-6.652304
2025-01-01 11:11:00.000,6,5,35.705766,13.331863,9.094910,5.366312,5789.868075,-5.907234,-7.993852
2025-01-01 11:12:00.000,6,5,35.671310,13.320822,8.894106,5.433940,5789.857842,-5.852224,-7.993852
2025-01-01 11:13:00.000,7,5,36.486376,12.938526,8.694990,5.234694,95995.038201,-3.632328,-6.652304
2025-01-01 11:14:00.000,5,4,40.736005,11.576130,2.060434,3.938296,9764.407726,-9.062254,-7.450581
2025-01-01 11:15:00.000,6,4,40.968299,11.377924,1.926017,3.874841,114341.512172,-5.900804,-5.975987
2025-01-01 11:16:00.000,6,4,41.027794,11.335710,1.797298,3.871009,114341.574698,-5.795155,-5.975987
2025-01-01 11:17:00.000,6,4,41.086642,11.294245,1.683354,3.868008,114341.637225,-5.689082,-5.975987
2025-01-01 11:18:00.000,5,4,40.879368,11.423013,1.572235,3.931541,9764.325865,-8.489251,-7.450581
2025-01-01 11:19:00.000,6,4,41.202314,11.213504,1.468958,3.864463,114341.762277,-5.475696,-5.975987
2025-01-01 11:20:00.000,6,4,41.259094,11.174196,1.370841,3.863906,114341.824804,-5.368397,-5.975987
2025-01-01 11:21:00.000,5,4,40.989934,11.314841,1.274142,3.935779,9764.264469,-8.052857,-7.450581
2025-01-01 11:22:00.000,5,4,41.027329,11.279963,1.185409,3.938934,9764.244004,-7.906185,-7.450581
2025-01-01 11:23:00.000,5,4,41.064977,11.245648,1.104396,3.942955,9764.223538,-7.758927,-7.450581
2025-01-01 11:24:00.000,5,4,41.102870,11.211876,1.028775,3.947843,9764.203073,-7.611094,-7.450581
2025-01-01 11:25:00.000,5,4,41.140996,11.178630,0.963767,3.953598,9764.182608,-7.462697,-7.450581
2025-01-01 11:26:00.000,6,5,48.492186,10.543647,0.535213,3.699749,103405.949859,-4.430247,-7.528191
2025-01-01 11:27:00.000,6,5,48.601760,10.513074,0.493375,3.705730,103406.006701,-4.314804,-7.528191
2025-01-01 11:28:00.000,6,5,48.709583,10.482960,0.450636,3.712473,103406.063543,-4.199047,-7.528191
2025-01-01 11:29:00.000,7,5,48.116806,10.366180,0.415757,3.680386,179667.220547,-2.356493,-6.253166
2025-01-01 11:30:00.000,6,5,48.916402,10.424055,0.381458,3.728272,103406.177228,-3.966622,-7.528191
2025-01-01 11:31:00.000,6,5,49.012400,10.395241,0.355683,3.737341,103406.234070,-3.849972,-7.528191
2025-01-01 11:32:00.000,6,5,49.100139,10.366834,0.327800,3.747199,103406.290912,-3.733041,-7.528191
2025-01-01 11:33:00.000,6,5,49.175756,10.338808,0.304964,3.757857,103406.347754,-3.615839,-7.528191
2025-01-01 11:34:00.000,6,5,49.234547,10.311120,0.283846,3.769326,103406.404596,-3.498373,-7.528191
2025-01-01 11:35:00.000,6,5,49.272514,10.283712,0.266979,3.781617,103406.461438,-3.380652,-7.528191
2025-01-01 11:36:00.000,6,5,49.288694,10.256546,0.255774,3.794743,103406.518280,-3.262686,-7.528191
2025-01-01 11:37:00.000,6,5,49.285831,10.229624,0.245304,3.808719,103406.575122,-3.144482,-7.528191
2025-01-01 11:38:00.000,6,5,49.268494,10.202959,0.235781,3.823561,103406.631964,-3.026050,-7.528191
2025-01-01 11:39:00.000,6,5,49.240968,10.176557,0.229085,3.839284,103406.688806,-2.907398,-7.528191
2025-01-01 11:40:00.000,6,5,49.206433,10.150409,0.228113,3.855909,103406.745648,-2.788534,-7.528191
2025-01-01 11:41:00.000,6,5,49.167032,10.124498,0.222617,3.873455,103406.802490,-2.669468,-7.528191
2025-01-01 11:42:00.000,6,5,49.124164,10.098805,0.221770,3.891943,103406.859332,-2.550209,-7.528191
2025-01-01 11:43:00.000,6,5,49.078744,10.073311,0.224016,3.911397,103406.916174,-2.430764,-7.528191
2025-01-01 11:44:00.000,6,5,49.031373,10.047997,0.227281,3.931841,103406.973016,-2.311143,-7.528191
2025-01-01 11:45:00.000,6,5,48.982457,10.022845,0.231567,3.953303,103407.029859,-2.191354,-7.528191
2025-01-01 11:46:00.000,6,5,48.932269,9.997836,0.239878,3.975810,103407.086701,-2.071407,-7.528191
2025-01-01 11:47:00.000,6,5,48.880994,9.972952,0.252951,3.999394,103407.143543,-1.951310,-7.528191
2025-01-01 11:48:00.000,6,5,48.828758,9.948174,0.265240,4.024087,103407.200385,-1.831071,-7.528191
2025-01-01 11:49:00.000,6,5,48.775643,9.923486,0.279805,4.049923,103407.257227,-1.710700,-7.528191
2025-01-01 11:50:00.000,6,5,48.721700,9.898868,0.294161,4.076942,103407.314069,-1.590206,-7.528191
2025-01-01 11:51:00.000,6,5,48.666955,9.874304,0.305905,4.105182,103407.370911,-1.469596,-7.528191
2025-01-01 11:52:00.000,6,5,48.611417,9.849774,0.320841,4.134687,103407.427753,-1.348881,-7.528191
2025-01-01 11:53:00.000,6,5,48.555077,9.825260,0.340008,4.165502,103407.484595,-1.228069,-7.528191
2025-01-01 11:54:00.000,6,5,48.497915,9.800743,0.360519,4.197676,103407.541437,-1.107168,-7.528191
2025-01-01 11:55:00.000,6,5,48.439900,9.776205,0.382865,4.231262,103407.598279,-0.986188,-7.528191
2025-01-01 11:56:00.000,6,5,48.380989,9.751626,0.406811,4.266315,103407.655122,-0.865138,-7.528191
2025-01-01 11:57:00.000,7,5,47.702136,9.615676,0.429540,4.179492,179670.494696,0.115438,-6.253166
2025-01-01 11:58:00.000,6,5,48.260263,9.702269,0.461461,4.341068,103407.768806,-0.622860,-7.528191
2025-01-01 11:59:00.000,6,5,48.198315,9.677452,0.487806,4.380901,103407.825648,-0.501651,-7.528191
2025-01-01 12:00:00.000,6,5,48.135204,9.652516,0.518396,4.422468,103408.082579,-0.380406,-7.528191
2025-01-01 12:01:00.000,6,5,48.070840,9.627440,0.548675,4.465849,103408.139421,-0.259135,-7.528191
2025-01-01 12:02:00.000,6,5,48.005120,9.602203,0.582797,4.511128,103408.196263,-0.137847,-7.528191
2025-01-01 12:03:00.000,6,5,47.937931,9.576786,0.615800,4.558397,103408.253105,-0.016550,-7.528191
2025-01-01 12:04:00.000,6,5,47.869148,9.551166,0.654636,4.607755,103408.309947,0.104747,-7.528191
2025-01-01 12:05:00.000,6,5,47.798632,9.525322,0.695936,4.659307,103408.366789,0.226035,-7.528191
2025-01-01 12:06:00.000,6,5,47.726233,9.499232,0.740254,4.713168,103408.423632,0.347304,-7.528191
2025-01-01 12:07:00.000,6,5,47.651783,9.472874,0.781682,4.769461,103408.480474,0.468547,-7.528191
2025-01-01 12:08:00.000,6,5,47.575105,9.446227,0.820264,4.828321,103408.537316,0.589754,-7.528191
2025-01-01 12:09:00.000,6,5,47.496001,9.419265,0.860357,4.889890,103408.594158,0.710917,-7.528191
